# Query Number : 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225
   9.59166,   9.32738,   9.27362,   9.64365,   9.21954,   9.11043,   9.43398,   9.38083,   9.16515,   9.48683,   9.11043,   9.16515,   9.11043,   9.16515,   9.00000,   9.00000,   9.05539,   9.05539,   9.38083,   9.43398,   9.27362,   9.38083,   9.05539,   9.27362,   9.27362,   9.32738,   9.05539,   9.05539,   9.21954,   9.11043,   9.74679,   9.00000,   9.53939,   9.21954,   9.21954,   9.32738,   9.21954,   9.27362,   9.21954,   9.21954,   9.21954,   9.21954,   9.21954,   9.11043,   9.16515,   9.11043,   9.32738,   9.16515,   9.38083,   9.38083,   9.21954,   9.11043,   9.32738,   9.27362,   9.43398,   9.59166,   9.27362,   9.59166,   9.32738,   9.38083,   9.32738,   9.53939,   9.27362,   9.53939,   9.11043,   9.27362,   9.11043,   9.21954,   9.21954,   8.94427,   9.05539,   9.53939,   9.59166,   9.32738,   9.69536,   9.38083,   9.11043,   9.16515,   9.32738,   9.43398,   9.27362,   9.48683,   9.05539,   9.43398,   9.38083,   9.43398,   9.21954,   9.48683,   9.21954,   9.16515,   9.05539,   9.59166,   9.38083,   9.21954,   9.11043,   9.05539,   9.27362,   9.69536,   9.59166,   9.32738,   9.32738,   9.21954,   9.11043,   9.48683,   9.11043,   8.88819,   9.53939,   9.16515,   9.00000,   9.27362,   9.21954,   9.32738,   9.38083,   9.43398,   8.88819,   9.05539,   9.48683,   9.16515,   9.59166,   9.53939,   9.16515,   9.21954,   9.21954,   9.69536,   8.94427,   9.05539,   9.38083,   9.27362,   9.38083,   9.48683,   9.53939,   9.00000,   8.88819,   9.32738,   8.94427,   9.16515,  10.04988,   9.27362,   9.21954,   9.00000,   9.16515,   9.43398,   9.16515,   9.84886,   9.32738,   9.16515,   9.32738,   9.05539,   9.27362,   9.16515,   9.16515,   9.21954,   9.21954,   9.38083,   9.16515,   9.38083,   9.21954,   9.11043,   9.43398,   9.74679,   9.59166,   9.64365,   9.21954,   9.05539,   9.11043,   9.05539,   9.27362,   9.11043,   9.11043,   9.69536,   9.48683,   8.94427,   9.16515,   9.27362,   9.00000,   9.43398,   9.16515,   9.16515,   9.79796,   9.05539,   9.05539,   9.48683,   9.32738,   9.21954,   9.00000,   9.05539,   9.43398,   9.38083,   9.48683,   9.79796,   9.32738,   9.05539,   9.11043,   9.43398,   9.38083,   8.60233,   9.32738,   9.32738,   9.43398,   9.59166,   9.32738,   9.43398,   9.05539,   9.11043,   9.32738,   9.53939,   9.38083,   9.64365,   9.21954,   9.69536,   9.38083,   9.27362,   9.11043,   9.16515,   9.27362,   9.21954,   9.16515,   9.05539,   9.16515,   9.43398,   8.94427,   9.11043,   9.21954,   9.59166,   9.05539
  10.24695,  10.19804,  10.14889,  10.48809,  10.09950,  10.09950,  10.39230,  10.44031,  10.24695,  10.44031,   9.69536,  10.04988,  10.09950,  10.04988,  10.09950,  10.00000,   9.74679,  10.44031,  10.44031,  10.39230,  10.24695,  10.34408,  10.14889,  10.34408,  10.24695,  10.00000,  10.14889,  10.04988,  10.29563,  10.19804,  10.29563,  10.09950,  10.77033,  10.00000,  10.19804,  10.19804,  10.19804,  10.04988,  10.09950,  10.09950,  10.00000,  10.00000,  10.09950,  10.29563,  10.04988,  10.09950,  10.00000,  10.14889,  10.34408,  10.34408,  10.19804,  10.09950,  10.19804,  10.24695,  10.09950,  10.44031,  10.14889,  10.34408,  10.19804,  10.24695,  10.29563,  10.29563,  10.24695,  10.39230,   9.79796,   9.84886,   9.69536,  10.19804,  10.09950,   9.94987,  10.04988,  10.29563,  10.63015,  10.09950,  10.53565,  10.24695,  10.19804,  10.14889,  10.29563,  10.39230,  10.14889,  10.53565,  10.14889,  10.39230,  10.34408,  10.39230,   9.69536,  10.63015,  10.39230,  10.04988,  10.24695,  10.24695,  10.14889,  10.19804,  10.19804,  10.04988,  10.14889,  10.63015,  10.24695,  10.39230,  10.39230,  10.29563,  10.09950,  10.34408,  10.19804,  10.09950,  10.29563,  10.14889,  10.09950,  10.14889,   9.89949,   9.79796,  10.44031,  10.09950,   9.89949,  10.24695,  10.34408,  10.14889,  10.53565,  10.58301,  10.34408,  10.39230,  10.09950,  10.72381,  10.24695,  10.14889,  10.04988,  10.04988,  10.04988,  10.53565,  10.39230,  10.09950,  10.09950,  10.19804,  10.14889,  10.24695,  10.86278,  10.14889,  10.39230,  10.19804,  10.14889,  10.48809,  10.24695,  10.86278,  10.29563,  10.14889,  10.39230,  10.24695,  10.24695,  10.14889,  10.24695,  10.00000,  10.19804,  10.34408,  10.24695,  10.24695,  10.09950,  10.09950,  10.29563,  10.67708,  10.34408,  10.39230,  10.19804,   9.94987,  10.00000,  10.04988,  10.24695,  10.19804,  10.39230,  10.72381,  10.24695,  10.04988,  10.34408,  10.14889,  10.19804,  10.48809,  10.04988,  10.04988,  10.53565,  10.24695,  10.24695,  10.44031,  10.09950,  10.29563,  10.19804,   9.94987,  10.19804,  10.24695,  10.24695,  10.44031,  10.19804,  10.24695,  10.09950,  10.29563,  10.44031,   9.94987,  10.29563,  10.09950,  10.29563,  10.44031,  10.29563,  10.48809,  10.14889,  10.09950,  10.09950,  10.58301,  10.44031,  10.67708,  10.09950,  10.53565,  10.44031,  10.34408,  10.19804,  10.04988,   9.84886,  10.19804,   9.84886,   9.84886,  10.24695,  10.29563,  10.14889,   9.89949,  10.19804,  10.14889,  10.34408
   5.74456,   5.09902,   5.38516,   6.16441,   5.29150,   5.47723,   6.00000,   5.74456,   5.00000,   5.38516,   5.65685,   5.19615,   5.09902,   5.00000,   4.89898,   5.47723,   5.56776,   5.19615,   5.74456,   5.83095,   5.38516,   5.91608,   5.19615,   5.19615,   5.38516,   4.69042,   5.56776,   5.19615,   5.47723,   4.89898,   6.16441,   5.09902,   6.00000,   5.29150,   4.89898,   5.65685,   4.69042,   5.19615,   4.89898,   5.09902,   5.09902,   5.65685,   5.09902,   5.09902,   5.38516,   5.29150,   4.69042,   5.19615,   5.56776,   5.38516,   5.47723,   5.29150,   5.65685,   5.56776,   5.47723,   5.91608,   5.00000,   6.24500,   5.09902,   5.38516,   5.29150,   5.83095,   5.19615,   6.00000,   3.74166,   5.56776,   4.24264,   5.29150,   5.09902,   4.35890,   5.00000,   5.83095,   6.08276,   5.65685,   6.08276,   5.74456,   5.29150,   5.19615,   5.65685,   5.47723,   5.00000,   5.56776,   5.19615,   5.65685,   5.56776,   5.65685,   5.47723,   5.74456,   5.65685,   4.79583,   5.00000,   6.55744,   5.74456,   5.47723,   5.09902,   5.00000,   5.38516,   6.08276,   6.40312,   5.47723,   5.83095,   5.29150,   5.09902,   5.74456,   5.47723,   4.69042,   6.00000,   5.38516,   4.89898,   5.38516,   5.65685,   5.47723,   5.56776,   6.63325,   5.29150,   5.56776,   5.91608,   5.38516,   5.91608,   6.00000,   5.38516,   5.65685,   5.29150,   6.55744,   4.79583,   5.19615,   5.56776,   5.19615,   5.19615,   5.74456,   5.83095,   4.89898,   4.89898,   5.83095,   4.79583,   4.79583,   6.78233,   5.56776,   5.65685,   4.69042,   5.00000,   5.47723,   4.79583,   6.16441,   5.29150,   5.56776,   5.09902,   5.19615,   5.56776,   5.56776,   5.19615,   5.29150,   4.89898,   5.19615,   5.19615,   5.38516,   5.83095,   4.89898,   5.65685,   6.16441,   6.08276,   5.65685,   6.00000,   4.79583,   4.89898,   5.19615,   5.56776,   5.29150,   5.65685,   6.70820,   5.91608,   4.79583,   5.00000,   5.38516,   4.89898,   5.47723,   5.38516,   5.00000,   6.70820,   5.00000,   4.79583,   6.08276,   5.47723,   5.09902,   4.89898,   5.19615,   5.65685,   5.74456,   5.74456,   6.55744,   5.65685,   4.79583,   4.89898,   6.00000,   5.74456,   4.79583,   5.29150,   5.65685,   5.47723,   5.56776,   5.29150,   5.47723,   4.79583,   4.89898,   5.09902,   5.65685,   5.38516,   6.16441,   4.89898,   5.91608,   5.19615,   5.56776,   5.47723,   5.74456,   5.56776,   5.65685,   5.56776,   5.19615,   5.00000,   5.65685,   4.79583,   4.89898,   5.09902,   5.91608,   5.74456
   7.61577,   7.14143,   7.21110,   7.54983,   7.00000,   7.14143,   7.54983,   7.34847,   7.07107,   7.21110,   7.14143,   7.07107,   6.85565,   7.07107,   6.85565,   7.14143,   6.92820,   7.21110,   7.61577,   7.41620,   7.07107,   7.07107,   6.92820,   7.07107,   7.21110,   6.40312,   6.92820,   6.92820,   7.14143,   7.00000,   7.54983,   6.70820,   7.81025,   7.28011,   7.14143,   7.28011,   7.00000,   7.07107,   7.00000,   7.14143,   7.00000,   7.41620,   7.14143,   7.00000,   6.92820,   6.70820,   6.70820,   7.21110,   7.48331,   7.21110,   6.85565,   6.70820,   7.28011,   7.21110,   7.14143,   7.48331,   6.78233,   7.48331,   7.00000,   7.48331,   7.28011,   7.28011,   7.21110,   7.68115,   6.40312,   6.92820,   6.55744,   7.14143,   6.70820,   6.32456,   7.07107,   7.54983,   7.61577,   7.28011,   7.74597,   7.48331,   7.00000,   6.92820,   7.28011,   7.28011,   6.78233,   7.48331,   6.92820,   7.28011,   7.34847,   7.54983,   6.85565,   7.61577,   7.41620,   6.92820,   7.07107,   7.74597,   7.48331,   7.14143,   7.00000,   6.92820,   7.07107,   7.87401,   7.74597,   7.28011,   7.28011,   7.14143,   6.85565,   7.21110,   7.00000,   6.85565,   7.41620,   7.07107,   6.85565,   7.21110,   7.28011,   6.85565,   7.48331,   7.81025,   7.00000,   7.07107,   7.48331,   7.07107,   7.48331,   7.54983,   7.34847,   7.41620,   7.00000,   8.00000,   7.07107,   6.92820,   7.34847,   7.07107,   6.78233,   7.21110,   7.41620,   6.85565,   6.85565,   7.28011,   6.78233,   6.92820,   8.30662,   7.07107,   7.14143,   6.85565,   6.78233,   7.54983,   6.78233,   8.06226,   7.14143,   7.21110,   7.00000,   7.07107,   7.21110,   7.21110,   7.07107,   6.85565,   7.00000,   7.07107,   7.07107,   7.07107,   7.41620,   6.85565,   7.28011,   7.68115,   7.48331,   7.14143,   7.54983,   6.78233,   6.70820,   6.92820,   7.34847,   6.70820,   7.00000,   8.12404,   7.21110,   6.92820,   7.07107,   7.21110,   7.00000,   7.14143,   7.21110,   6.92820,   7.87401,   7.21110,   7.07107,   7.74597,   7.28011,   7.14143,   7.00000,   7.21110,   7.41620,   7.21110,   7.21110,   7.74597,   7.28011,   7.07107,   6.85565,   7.54983,   7.34847,   6.92820,   7.14143,   7.28011,   7.41620,   7.48331,   7.14143,   7.41620,   6.92820,   7.14143,   7.00000,   7.41620,   7.34847,   7.54983,   6.70820,   7.48331,   7.07107,   7.21110,   7.00000,   7.21110,   7.07107,   7.28011,   6.92820,   6.78233,   7.07107,   7.00000,   7.21110,   6.70820,   7.00000,   7.34847,   7.48331
   7.21110,   6.85565,   6.16441,   7.28011,   6.70820,   7.00000,   7.00000,   6.92820,   6.63325,   6.92820,   6.85565,   6.63325,   6.55744,   6.63325,   6.40312,   7.00000,   6.78233,   6.63325,   7.21110,   7.00000,   6.78233,   7.07107,   6.78233,   6.63325,   6.92820,   7.14143,   6.78233,   6.48074,   7.14143,   6.70820,   7.41620,   6.55744,   7.54983,   6.85565,   6.70820,   6.85565,   6.55744,   6.78233,   6.55744,   6.55744,   6.85565,   7.41620,   7.00000,   6.55744,   6.63325,   6.55744,   6.55744,   6.63325,   7.21110,   6.78233,   7.00000,   6.85565,   7.14143,   6.63325,   7.00000,   6.92820,   6.78233,   7.21110,   7.00000,   7.21110,   6.70820,   7.41620,   6.78233,   7.28011,   6.85565,   7.07107,   7.00000,   6.70820,   6.55744,   6.32456,   6.63325,   7.14143,   7.21110,   7.00000,   7.21110,   6.78233,   7.00000,   6.63325,   7.00000,   6.70820,   6.48074,   7.34847,   6.63325,   6.85565,   7.07107,   7.14143,   7.14143,   7.21110,   7.14143,   6.78233,   6.48074,   7.61577,   7.21110,   6.40312,   6.55744,   6.78233,   6.78233,   7.48331,   7.61577,   6.85565,   7.00000,   6.70820,   6.55744,   7.21110,   6.85565,   6.40312,   7.28011,   6.78233,   5.91608,   6.92820,   7.00000,   7.00000,   6.92820,   7.68115,   6.85565,   6.92820,   7.21110,   6.63325,   7.21110,   7.14143,   6.92820,   7.14143,   6.85565,   8.00000,   6.78233,   6.78233,   6.78233,   6.78233,   6.92820,   6.32456,   7.28011,   6.40312,   6.40312,   7.00000,   6.32456,   6.48074,   8.06226,   6.92820,   7.00000,   6.24500,   6.32456,   7.14143,   6.32456,   7.68115,   6.70820,   6.92820,   6.70820,   6.48074,   6.92820,   6.92820,   6.78233,   7.14143,   6.70820,   6.78233,   6.48074,   6.92820,   7.28011,   6.40312,   6.85565,   7.41620,   7.34847,   7.14143,   6.85565,   6.63325,   6.70820,   6.78233,   6.78233,   6.55744,   6.85565,   7.61577,   7.34847,   6.63325,   6.78233,   6.92820,   6.55744,   6.55744,   6.78233,   6.63325,   7.74597,   6.78233,   6.63325,   7.07107,   6.85565,   6.55744,   6.55744,   6.92820,   7.14143,   7.07107,   7.07107,   7.74597,   7.00000,   6.63325,   6.55744,   7.14143,   6.78233,   6.48074,   6.85565,   7.00000,   6.85565,   7.07107,   6.70820,   6.85565,   6.48074,   6.70820,   6.85565,   7.28011,   6.92820,   7.14143,   6.70820,   7.34847,   6.78233,   6.92820,   6.85565,   6.78233,   6.92820,   7.00000,   6.78233,   6.32456,   6.78233,   7.28011,   6.78233,   6.55744,   6.70820,   7.21110,   6.92820
   8.77496,   8.36660,   8.30662,   8.83176,   8.24621,   8.36660,   8.48528,   8.66025,   8.18535,   8.54400,   8.12404,   8.18535,   8.12404,   8.30662,   8.12404,   8.36660,   8.18535,   8.42615,   8.66025,   8.60233,   8.30662,   8.54400,   8.42615,   8.42615,   8.42615,   8.48528,   8.18535,   8.30662,   8.36660,   8.24621,   8.94427,   8.24621,   8.83176,   8.48528,   8.36660,   8.48528,   8.36660,   8.30662,   8.12404,   8.12404,   8.36660,   8.48528,   8.48528,   8.36660,   8.42615,   8.00000,   8.24621,   8.30662,   8.42615,   8.66025,   8.36660,   8.36660,   8.60233,   8.06226,   8.60233,   8.77496,   8.30662,   8.54400,   8.36660,   8.30662,   8.36660,   8.60233,   8.42615,   8.83176,   8.36660,   8.18535,   8.48528,   8.48528,   8.12404,   8.06226,   8.30662,   8.71780,   8.88819,   8.36660,   8.54400,   8.30662,   8.24621,   8.30662,   8.48528,   8.60233,   8.30662,   8.30662,   8.18535,   8.36660,   8.54400,   8.71780,   8.60233,   8.54400,   8.36660,   8.30662,   8.30662,   8.77496,   8.66025,   8.00000,   8.12404,   8.30662,   8.30662,   8.66025,   8.54400,   8.60233,   8.48528,   8.36660,   8.12404,   8.30662,   8.36660,   8.12404,   8.48528,   8.30662,   8.12404,   8.54400,   8.60233,   8.48528,   8.66025,   8.48528,   8.12404,   8.30662,   8.54400,   8.42615,   8.77496,   8.71780,   8.54400,   8.48528,   8.36660,   8.77496,   8.18535,   8.30662,   8.18535,   8.30662,   8.42615,   8.66025,   8.48528,   8.12404,   8.12404,   8.36660,   8.18535,   8.30662,   9.27362,   8.54400,   8.60233,   8.12404,   8.18535,   8.71780,   8.06226,   8.94427,   8.48528,   8.42615,   8.48528,   8.30662,   8.54400,   8.42615,   8.18535,   8.36660,   8.24621,   8.30662,   8.30662,   8.30662,   8.60233,   8.12404,   8.48528,   8.94427,   8.18535,   8.48528,   8.60233,   8.30662,   8.36660,   8.42615,   8.42615,   8.12404,   8.24621,   9.11043,   8.77496,   7.93725,   8.18535,   8.42615,   8.12404,   8.24621,   8.42615,   8.30662,   9.00000,   8.18535,   8.18535,   8.77496,   8.48528,   8.36660,   8.24621,   8.30662,   8.71780,   8.54400,   8.18535,   9.00000,   8.48528,   8.18535,   8.12404,   8.60233,   8.42615,   7.93725,   8.00000,   8.48528,   8.48528,   8.77496,   8.48528,   8.48528,   8.30662,   8.36660,   8.60233,   8.36660,   8.42615,   8.83176,   8.36660,   8.88819,   8.54400,   8.42615,   8.36660,   8.42615,   8.18535,   8.60233,   8.42615,   7.93725,   8.30662,   8.60233,   8.06226,   8.24621,   8.36660,   8.42615,   8.54400
  11.35782,  11.04536,  11.09054,  11.31371,  10.95445,  10.95445,  11.31371,  11.18034,  10.90871,  11.18034,  11.04536,  11.00000,  10.86278,  10.90871,  10.86278,  11.04536,  10.90871,  10.90871,  11.26943,  11.22497,  11.09054,  10.90871,  11.00000,  11.00000,  11.09054,  10.86278,  11.00000,  11.00000,  10.95445,  10.86278,  11.40175,  11.04536,  11.57584,  11.04536,  11.04536,  11.13553,  11.04536,  10.72381,  10.77033,  10.86278,  11.13553,  11.04536,  11.13553,  10.95445,  11.00000,  10.77033,  11.13553,  10.81665,  11.18034,  11.00000,  10.77033,  10.67708,  11.13553,  11.00000,  11.22497,  11.35782,  10.90871,  11.35782,  10.95445,  11.26943,  11.13553,  10.95445,  10.90871,  11.40175,  10.77033,  11.09054,  10.95445,  11.13553,  10.86278,  10.72381,  10.81665,  11.04536,  11.35782,  11.13553,  11.18034,  10.90871,  10.86278,  11.00000,  11.22497,  11.22497,  11.00000,  11.18034,  10.90871,  10.95445,  10.90871,  11.31371,  10.86278,  11.18034,  10.86278,  10.72381,  10.81665,  11.35782,  11.18034,  10.95445,  10.95445,  10.90871,  11.09054,  11.35782,  11.26943,  10.95445,  11.13553,  11.04536,  10.77033,  11.26943,  10.86278,  10.86278,  11.13553,  10.90871,  10.86278,  11.09054,  11.04536,  11.13553,  11.00000,  11.04536,  10.95445,  11.00000,  11.18034,  10.90871,  11.09054,  11.31371,  11.18034,  11.22497,  10.95445,  11.61895,  10.81665,  11.00000,  11.26943,  11.18034,  11.09054,  11.18034,  11.31371,  10.86278,  10.86278,  10.95445,  10.81665,  10.90871,  11.74734,  10.90871,  11.04536,  10.77033,  10.90871,  11.22497,  11.00000,  11.66190,  11.13553,  11.09054,  11.04536,  11.00000,  11.18034,  10.81665,  11.00000,  10.77033,  11.04536,  11.18034,  10.90871,  10.90871,  11.31371,  10.86278,  11.13553,  11.57584,  11.26943,  11.13553,  11.13553,  10.72381,  10.67708,  10.63015,  11.18034,  10.95445,  11.04536,  11.26943,  11.35782,  10.81665,  11.00000,  11.00000,  10.58301,  11.22497,  11.09054,  11.09054,  11.53256,  11.00000,  10.81665,  10.90871,  11.04536,  10.95445,  10.86278,  11.00000,  11.22497,  11.09054,  11.18034,  11.35782,  11.04536,  11.00000,  10.95445,  11.22497,  11.18034,  11.00000,  11.04536,  10.95445,  11.31371,  11.26943,  11.04536,  10.95445,  11.00000,  11.04536,  10.95445,  11.31371,  11.18034,  11.22497,  10.67708,  11.35782,  11.00000,  11.00000,  10.67708,  11.09054,  11.00000,  11.22497,  10.81665,  10.72381,  10.72381,  11.13553,  11.18034,  10.95445,  10.95445,  11.09054,  11.18034
   9.84886,   9.69536,   9.64365,   9.79796,   9.48683,   9.59166,   9.69536,   9.84886,   9.53939,   9.64365,   9.48683,   9.53939,   9.38083,   9.43398,   9.38083,   9.79796,   9.32738,   9.43398,   9.94987,   9.89949,   9.53939,   9.64365,   9.53939,   9.64365,   9.74679,   9.27362,   9.53939,   9.53939,   9.48683,   9.48683,   9.79796,   9.48683,  10.09950,   9.59166,   9.69536,   9.69536,   9.69536,   9.32738,   9.38083,   9.48683,   9.69536,   9.59166,   9.69536,   9.59166,   9.53939,   9.38083,   9.59166,   9.32738,   9.74679,   9.64365,   9.27362,   9.05539,   9.89949,   9.53939,   9.59166,   9.74679,   9.64365,   9.84886,   9.48683,   9.84886,   9.79796,   9.69536,   9.32738,   9.89949,   9.16515,   9.74679,   9.16515,   9.69536,   9.38083,   9.21954,   9.32738,   9.89949,   9.94987,   9.69536,   9.84886,   9.64365,   9.48683,   9.53939,   9.79796,   9.69536,   9.53939,   9.94987,   9.43398,   9.59166,   9.74679,   9.79796,   9.27362,   9.94987,   9.59166,   9.21954,   9.53939,   9.84886,   9.64365,   9.48683,   9.48683,   9.53939,   9.53939,   9.94987,   9.74679,   9.69536,   9.69536,   9.59166,   9.16515,   9.64365,   9.38083,   9.38083,   9.59166,   9.32738,   9.38083,   9.53939,   9.59166,   9.48683,   9.64365,   9.69536,   9.59166,   9.53939,   9.74679,   9.53939,   9.74679,  10.00000,   9.84886,   9.79796,   9.59166,  10.34408,   9.64365,   9.64365,   9.64365,   9.74679,   9.74679,   9.84886,   9.69536,   9.38083,   9.38083,   9.38083,   9.43398,   9.53939,  10.19804,   9.53939,   9.69536,   9.38083,   9.43398,   9.79796,   9.53939,  10.39230,   9.59166,   9.64365,   9.69536,   9.53939,   9.74679,   9.64365,   9.53939,   9.16515,   9.48683,   9.74679,   9.32738,   9.32738,   9.89949,   9.38083,   9.69536,  10.19804,   9.94987,   9.79796,   9.59166,   9.32738,   9.48683,   9.43398,   9.74679,   9.69536,   9.89949,   9.84886,   9.74679,   9.32738,   9.53939,   9.53939,   9.27362,   9.69536,   9.64365,   9.64365,  10.14889,   9.64365,   9.53939,   9.64365,   9.59166,   9.48683,   9.38083,   9.64365,   9.79796,   9.64365,   9.74679,   9.64365,   9.59166,   9.53939,   9.38083,   9.69536,   9.84886,   9.64365,   9.59166,   9.38083,   9.79796,   9.94987,   9.69536,   9.69536,   9.64365,   9.59166,   9.48683,   9.69536,   9.74679,   9.69536,   9.38083,   9.94987,   9.53939,   9.53939,   9.27362,   9.64365,   9.64365,   9.89949,   9.43398,   9.32738,   9.53939,   9.79796,   9.84886,   9.48683,   9.48683,   9.74679,   9.64365
  12.16553,  11.95826,  12.08305,  12.04159,  11.87434,  11.95826,  11.87434,  12.16553,  11.83216,  11.91638,  11.87434,  11.91638,  11.87434,  11.91638,  11.87434,  11.95826,  11.83216,  12.00000,  12.16553,  12.28821,  11.91638,  11.83216,  11.91638,  12.08305,  12.00000,  11.61895,  12.00000,  12.00000,  11.78983,  11.87434,  12.04159,  11.87434,  11.95826,  11.87434,  12.04159,  12.12436,  12.04159,  11.74734,  11.87434,  11.87434,  11.95826,  11.87434,  12.04159,  12.04159,  11.91638,  11.70470,  11.78983,  11.91638,  12.08305,  12.08305,  11.78983,  11.70470,  12.12436,  11.91638,  12.04159,  12.24745,  12.00000,  12.16553,  11.78983,  12.16553,  12.04159,  12.04159,  12.00000,  12.12436,  11.53256,  11.91638,  11.44552,  12.04159,  11.87434,  11.74734,  11.74734,  12.04159,  12.24745,  11.95826,  12.40967,  11.91638,  11.70470,  12.00000,  11.95826,  12.12436,  11.74734,  12.08305,  11.91638,  11.95826,  11.74734,  11.95826,  11.95826,  12.16553,  11.87434,  11.83216,  11.91638,  11.83216,  11.83216,  11.95826,  11.95826,  11.91638,  12.00000,  12.16553,  12.00000,  12.12436,  12.12436,  11.95826,  11.78983,  11.91638,  11.78983,  11.87434,  12.04159,  11.91638,  11.87434,  12.00000,  12.04159,  11.95826,  12.00000,  12.04159,  11.87434,  11.91638,  12.16553,  12.00000,  12.24745,  12.36932,  12.16553,  11.95826,  11.95826,  12.00000,  11.91638,  11.91638,  12.00000,  12.00000,  12.08305,  12.16553,  11.95826,  11.78983,  11.78983,  11.87434,  11.83216,  11.91638,  12.44990,  12.00000,  12.12436,  11.87434,  12.00000,  12.12436,  12.00000,  12.36932,  12.12436,  12.00000,  12.04159,  11.91638,  12.00000,  11.91638,  11.91638,  11.70470,  11.95826,  12.08305,  11.91638,  11.83216,  12.12436,  11.87434,  12.12436,  12.28821,  12.00000,  12.12436,  11.61895,  11.74734,  11.87434,  11.74734,  12.00000,  11.95826,  12.12436,  12.08305,  11.91638,  11.83216,  11.83216,  12.00000,  11.53256,  12.12436,  11.91638,  12.00000,  12.32883,  11.91638,  11.91638,  12.00000,  12.04159,  11.95826,  11.78983,  12.00000,  12.20656,  12.08305,  12.08305,  12.16553,  11.95826,  11.91638,  11.87434,  12.12436,  12.24745,  11.74734,  12.04159,  12.04159,  12.12436,  12.32883,  12.12436,  11.95826,  12.00000,  12.04159,  11.87434,  12.04159,  12.16553,  12.12436,  11.78983,  12.32883,  12.08305,  12.00000,  11.78983,  11.91638,  11.83216,  11.95826,  11.91638,  11.83216,  11.83216,  12.04159,  11.91638,  11.87434,  11.87434,  12.08305,  12.00000
   7.14143,   6.78233,   6.70820,   7.34847,   6.63325,   6.78233,   6.63325,   6.85565,   6.70820,   6.70820,   6.63325,   6.70820,   6.32456,   6.55744,   6.32456,   6.78233,   7.00000,   6.55744,   7.14143,   6.92820,   6.70820,   6.85565,   6.40312,   6.85565,   6.55744,   7.07107,   6.55744,   6.24500,   6.92820,   6.63325,   7.48331,   6.63325,   7.07107,   6.63325,   6.92820,   6.92820,   6.32456,   6.70820,   6.78233,   6.78233,   6.48074,   6.92820,   6.92820,   6.48074,   6.55744,   6.48074,   6.78233,   6.55744,   7.14143,   7.00000,   6.92820,   6.78233,   6.92820,   6.55744,   7.07107,   7.28011,   6.70820,   7.14143,   6.78233,   7.00000,   6.78233,   7.21110,   6.55744,   7.21110,   6.92820,   6.70820,   6.92820,   6.78233,   6.63325,   6.55744,   6.40312,   6.63325,   7.41620,   6.78233,   7.28011,   7.00000,   6.48074,   6.55744,   6.48074,   7.07107,   6.85565,   7.28011,   6.24500,   6.92820,   7.28011,   7.21110,   6.92820,   7.28011,   6.78233,   6.70820,   6.55744,   7.28011,   7.14143,   6.32456,   6.32456,   6.70820,   6.70820,   7.14143,   7.00000,   6.92820,   6.63325,   6.63325,   6.32456,   7.00000,   6.48074,   6.48074,   6.78233,   6.55744,   6.48074,   6.85565,   6.63325,   6.92820,   6.85565,   7.61577,   6.78233,   6.55744,   7.00000,   6.70820,   6.85565,   7.34847,   7.14143,   6.63325,   6.63325,   7.41620,   6.70820,   6.70820,   6.85565,   6.55744,   6.70820,   7.14143,   6.78233,   6.16441,   6.32456,   6.48074,   6.24500,   6.24500,   7.87401,   6.55744,   6.78233,   6.48074,   6.70820,   6.92820,   6.70820,   7.61577,   6.92820,   6.85565,   6.78233,   6.40312,   6.40312,   6.40312,   6.24500,   6.63325,   6.63325,   6.70820,   6.55744,   6.55744,   6.63325,   6.48074,   6.92820,   7.34847,   7.14143,   7.21110,   6.63325,   6.55744,   6.78233,   6.70820,   6.85565,   7.07107,   7.34847,   7.28011,   6.40312,   6.55744,   6.70820,   6.55744,   6.48074,   6.92820,   6.55744,   6.24500,   7.28011,   6.70820,   6.55744,   7.00000,   6.63325,   6.63325,   6.48074,   6.85565,   6.78233,   6.55744,   6.85565,   7.00000,   6.78233,   6.55744,   6.48074,   7.34847,   7.14143,   6.70820,   6.63325,   6.92820,   6.78233,   7.28011,   6.92820,   7.07107,   6.70820,   6.48074,   6.78233,   7.21110,   7.00000,   7.34847,   6.63325,   7.00000,   6.70820,   6.85565,   6.63325,   6.70820,   6.85565,   6.63325,   6.70820,   6.55744,   6.70820,   7.21110,   6.85565,   6.32456,   6.63325,   7.00000,   7.00000
